HostId,HostName,HostSince,HostResponseRate,HostIsSuperhost,HostNeighborhood,HostListingCount
23148112,John,2014-10-30,N/A,t,Minor,2
77102507,John,2016-06-11,N/A,f,,2
58778364,Karen,2016-02-14,N/A,f,Queen Anne,1
23469063,Tyler,2014-11-07,100%,t,Greenwood,2
2134892,Veronica,2012-04-13,N/A,f,Stevens,0
7528792,Hannah,2013-07-16,N/A,f,Ballard,1
89042696,Hung,2016-08-10,93%,f,Leschi,3
83820694,Akram,2016-07-14,N/A,f,Phinney Ridge,3
50913131,Seattle,2015-12-09,0%,f,Central Business District,15
1227807,Margaret,2011-09-29,N/A,f,Montlake,1
41783172,Annika,2015-08-18,N/A,f,Ballard,1
3379031,Nicole,2012-08-26,N/A,f,Ballard,1
88020855,Jonathan,2016-08-04,100%,t,Queen Anne,1
16262709,Ashley,2014-06-01,N/A,t,University District,3
90332937,Sara,2016-08-16,100%,f,Mount Baker,2
90344123,Eric,2016-08-16,100%,f,Queen Anne,1
90467770,Chris,2016-08-17,N/A,f,Yesler Terrace,1
40243315,Olivia,2015-08-02,100%,f,Belltown,1
662877,Amy,2011-06-04,N/A,f,North Beacon Hill,1
89952058,Matt,2016-08-15,N/A,t,Queen Anne,0
66206482,Hunter,2016-04-07,N/A,f,,1
32012113,Kerry,2015-04-26,50%,f,Fremont,1
91345586,MaryAnn,2016-08-22,N/A,f,Ballard,1
13786062,Lucy,2014-04-01,100%,f,,3
91502675,Sampa,2016-08-23,N/A,t,Meadowbrook,2
22510475,Nicole,2014-10-14,N/A,f,,1
87816533,Stefan,2016-08-03,100%,t,Minor,1
102049,Andre,2010-04-01,N/A,f,Ballard,1
282364,Meade,2010-11-09,N/A,f,Wallingford,1
91586609,Saysha,2016-08-24,100%,f,,1
21922223,Karra,2014-09-29,100%,t,Mount Baker,1
6645401,Jess,2013-05-29,N/A,f,Minor,0
64113438,Mattias,2016-03-22,N/A,f,,1
85540,Saki,2010-02-25,N/A,f,North Beacon Hill,1
61416746,Raouf,2016-03-03,N/A,f,Queen Anne,1
3150910,David,2012-08-03,N/A,f,Columbia City,1
8246212,Johnny,2013-08-19,N/A,f,Stevens,1
39649133,Anne,2015-07-26,N/A,t,Greenwood,1
40329682,Patricia,2015-08-02,N/A,f,Haller Lake,1
32734364,Peter,2015-05-06,N/A,f,,1
11246556,Kari,2014-01-12,100%,t,,1
24266368,Erika,2014-11-28,N/A,f,Minor,1
92375745,Benjamin,2016-08-29,N/A,f,Minor,1
92432962,Paj & Mickey,2016-08-29,100%,t,North Beacon Hill,1
30984089,Shannon,2015-04-10,N/A,f,Capitol Hill,1
17976114,Chez,2014-07-11,N/A,t,Ballard,4
10713404,Jacky,2013-12-19,N/A,f,Fremont,1
61891983,Marc,2016-03-07,N/A,f,Mathews Beach,1
89929099,Tess,2016-08-14,100%,t,Stevens,1
35226798,Lisa,2015-06-07,100%,f,North Delridge,1
2834838,Kangie,2012-07-05,100%,t,Ballard,1
5644416,Courtney,2013-03-27,100%,t,Queen Anne,2
81340762,Eric,2016-07-02,100%,f,Columbia City,2
6914127,Debbie,2013-06-14,100%,t,,1
87857853,Kathy,2016-08-04,100%,t,Minor,1
15286874,Connie,2014-05-08,N/A,f,,1
88232958,Patti,2016-08-05,100%,t,Stevens,1
55061165,Bev & Grant,2016-01-17,100%,t,Ballard,1
78134139,Michael,2016-06-16,100%,t,Alki,5
88559640,Linda And Frank,2016-08-07,100%,t,North Beach/Blue Ridge,2
13080935,Eddie & Favi,2014-03-13,N/A,f,Minor,1
31213996,Shirley,2015-04-14,100%,f,Atlantic,2
54420554,Nicole,2016-01-12,N/A,f,Holly Park,1
92997798,Lisa,2016-09-01,100%,t,Fremont,3
45835636,Oakwood,2015-10-05,100%,f,Sunnyvale,2
35237956,Haley & Eric,2015-06-07,100%,f,Seward Park,1
60805143,Rebecca,2016-02-28,75%,f,Capitol Hill,13
44468692,Maneesh,2015-09-17,N/A,f,View Ridge,0
50537884,Aj,2015-12-04,N/A,f,North Delridge,1
23549241,Kate,2014-11-10,100%,t,Wallingford,1
11398060,Matt,2014-01-17,100%,t,Capitol Hill,1
15401936,Brook,2014-05-12,100%,f,North Beacon Hill,2
6155986,Sara,2013-04-30,100%,t,Green Lake,1
74727763,Malinda,2016-05-30,N/A,t,Mount Baker,2
5797957,Darren,2013-04-06,100%,f,Green Lake,0
77621573,Daniel,2016-06-14,100%,t,Magnolia,1
91879440,Diane,2016-08-25,100%,t,Queen Anne,1
6282650,Esther,2013-05-08,N/A,f,Atlantic,1
491510,Jenn,2011-04-07,N/A,f,North Beacon Hill,2
95896960,Linet,2016-09-19,N/A,t,Meadowbrook,1
4997129,Tom,2013-02-07,N/A,f,Alki,1
86916137,Paula,2016-07-30,100%,t,Seward Park,1
14416668,Mahi,2014-04-17,100%,f,Mount Baker,1
17581212,Tim And Arlene,2014-07-03,100%,t,North Admiral,1
96339756,Julie,2016-09-22,0%,f,Pike Place Market,1
13111778,Jimmy,2014-03-13,N/A,f,,1
4244686,Emily,2012-11-26,100%,t,Stevens,1
66646597,Douglas,2016-04-10,N/A,f,Eastlake,1
75006081,Patricia,2016-05-31,N/A,f,Alki,1
2134209,Benjamin | Modern Fox Rentals,2012-04-13,100%,f,Capitol Hill,7
97134698,Kirsten,2016-09-28,N/A,f,The Junction,1
82576744,Julie,2016-07-08,80%,t,Ballard,1
80750480,Jennifer,2016-06-29,100%,t,Wallingford,1
97324046,Geeta,2016-09-29,N/A,f,View Ridge,1
88569866,Judy,2016-08-07,100%,t,Eastlake,1
97413943,John,2016-09-30,100%,t,Lower Queen Anne,3
44468800,Greg,2015-09-17,100%,f,Fremont,3
97542525,Ken,2016-10-01,N/A,f,,1
50246148,Natasha & Ken,2015-11-30,100%,t,,2
97804776,Linda,2016-10-03,100%,t,Green Lake,1
97862069,Krystof,2016-10-04,50%,f,Bitter Lake,1
44450416,Marci,2015-09-17,N/A,f,Capitol Hill,2
85152563,Laura,2016-07-21,100%,t,Broadview,1
34002693,Jeffrey,2015-05-22,100%,t,Queen Anne,1
19577324,Nicolas,2014-08-06,N/A,t,Ballard,1
35659479,Velvil,2015-06-12,N/A,f,Bryant,1
4650874,Scott,2013-01-10,100%,f,University District,0
20165667,Karsten,2014-08-17,N/A,f,Belltown,1
1318247,Ethan & Sarita,2011-10-21,100%,t,North Beacon Hill,3
29901843,Adam,2015-03-24,N/A,f,Fremont,1
96922411,Austin,2016-09-27,N/A,f,Capitol Hill,3
95570325,Amir,2016-09-17,100%,t,,1
83564971,Giovanna,2016-07-13,N/A,t,,1
99292600,Will,2016-10-11,N/A,f,South Lake Union,1
99402000,Monika And Heidi,2016-10-12,100%,t,Fremont,1
99560005,Christian,2016-10-13,100%,t,Arbor Heights,1
99093672,David,2016-10-10,100%,f,Madison Park,3
99794806,Red,2016-10-15,N/A,f,Capitol Hill,1
28739796,Allison,2015-03-04,N/A,f,Stevens,1
99528063,Alexandra,2016-10-13,100%,t,University District,2
100126629,Phuong,2016-10-18,100%,t,Belltown,2
82961680,Addison,2016-07-11,100%,f,South Lake Union,79
3719779,Mileva,2012-09-30,100%,f,,1
17045750,Sam,2014-06-20,N/A,f,Westlake,2
3158951,Chauanh & Gabriel,2012-08-04,100%,t,Capitol Hill,2
14231704,Phoenix,2014-04-13,100%,t,Capitol Hill,1
6229993,Jeanne,2013-05-04,N/A,f,Rainier Beach,1
84891625,Lisa Yoga,2016-07-20,N/A,f,Greenwood,2
23130430,Cindy,2014-10-29,100%,t,Fauntleroy,1
47988821,Renato,2015-11-02,N/A,t,South Park,1
52009006,Joseph,2015-12-22,N/A,f,Queen Anne,1
100819815,Michael,2016-10-22,N/A,f,Phinney Ridge,1
19458875,Daniel,2014-08-04,N/A,f,Ballard,1
61395090,Ray,2016-03-03,N/A,f,Queen Anne,1
99744023,Elle,2016-10-15,100%,t,Bryant,1
10534771,Lisa,2013-12-09,90%,t,Huntington Beach,3
24049347,Jack,2014-11-22,100%,t,Capitol Hill,1
101444627,Cooks,2016-10-26,N/A,f,Atlantic,2
100427020,Jessica,2016-10-19,N/A,f,Queen Anne,1
799089,Michael,2011-07-09,N/A,t,,2
14370912,Yihai,2014-04-16,N/A,f,Olympic Hills,1
33771988,Sabina,2015-05-19,N/A,f,Wallingford,1
102032024,Karl,2016-11-01,100%,t,Queen Anne,1
88239283,Mo,2016-08-06,100%,t,First Hill,2
49591820,TurnKey Vacation Rentals,2015-11-22,N/A,f,Wallingford,1
24200146,Crystal,2014-11-26,90%,t,,2
22903020,Owen,2014-10-23,100%,t,North Admiral,1
1028057,Kim,2011-08-27,100%,t,Ballard,2
16755214,Ashley,2014-06-13,N/A,f,,2
6392556,Sacha,2013-05-14,N/A,f,Capitol Hill,1
93010837,Molly,2016-09-01,100%,t,Columbia City,1
5523365,Nick,2013-03-18,100%,t,Minor,1
71872719,Abe & Dave,2016-05-13,100%,t,Marina,16
1838818,Kia,2012-03-01,100%,t,Pioneer Square,5
100235648,Christine,2016-10-18,100%,t,Wallingford,1
63448288,Mona,2016-03-18,N/A,f,Montlake,1
22816006,Seth,2014-10-21,100%,t,Fremont,6
71500140,Danish,2016-05-11,100%,f,Belltown,1
97026349,Peter,2016-09-27,N/A,f,Pioneer Square,1
103005218,Hotel Sorrento,2016-11-08,N/A,f,First Hill,1
50608719,Pete,2015-12-05,100%,f,Portage Bay,1
103235573,Tatyana,2016-11-10,N/A,f,Greenwood,1
14299559,Helen,2014-04-15,N/A,t,Columbia City,1
38021932,Rocky,2015-07-09,100%,f,Eastlake,1
40760059,Becca,2015-08-07,100%,f,Crown Hill,1
9740329,Marcia And Corey,2013-10-31,100%,f,Seaview,1
92904426,Greg,2016-09-01,N/A,f,Fremont,1
35225058,Candice,2015-06-07,100%,t,Lower Queen Anne,1
103598424,Amanda,2016-11-13,100%,f,Queen Anne,1
57785965,Paola,2016-02-07,N/A,f,Ballard,1
3805377,Beth,2012-10-08,100%,t,Genesee,1
103858623,Susan,2016-11-15,N/A,t,Magnolia,2
336851,Tom,2011-01-06,N/A,t,Fremont,1
1548003,Michael,2011-12-29,100%,f,Stevens,6
50915624,Ashley,2015-12-09,N/A,f,Montlake,1
26086405,Aaron,2015-01-14,90%,t,Belltown,1
14426041,Christopher,2014-04-18,100%,t,High Point,1
41044,Lisa,2009-09-24,N/A,f,Greenwood,1
1806062,Nathan,2012-02-25,100%,t,Magnolia,2
35161537,Manasa,2015-06-06,100%,t,Capitol Hill,2
4286083,Christine,2012-11-30,N/A,t,Fremont,1
21525999,Brian And Claudio,2014-09-19,100%,t,Wallingford,1
33244493,Thanh,2015-05-12,N/A,f,Riverview,1
13202506,Laura,2014-03-16,100%,f,South Delridge,1
34128435,Brandon,2015-05-24,100%,f,Minor,1
104193136,Levi,2016-11-18,N/A,f,Bryant,2
75107528,Jody And Ray,2016-05-31,N/A,f,,1
106383589,Geno,2016-12-06,100%,t,,1
106542714,Rory,2016-12-07,N/A,f,Capitol Hill,1
106551502,Daniel,2016-12-07,100%,t,Queen Anne,1
1409061,Sunga,2011-11-15,N/A,t,Atlantic,1
18497963,Sara,2014-07-20,100%,t,Fremont,4
106661821,Jakob,2016-12-08,N/A,f,,1
10021172,Micheal,2013-11-14,100%,t,Rainier Beach,1
43428773,Daniel,2015-09-05,100%,t,Gatewood,1
107076441,Karen,2016-12-12,N/A,t,Wallingford,1
14278282,Aj,2014-04-14,N/A,f,Belltown,1
4508551,Katie,2012-12-27,100%,t,North Beacon Hill,1
4445672,Erik,2012-12-19,100%,t,Pioneer Square,1
107500706,Eric,2016-12-16,N/A,t,Ravenna,2
107551754,Shana,2016-12-17,100%,t,Wallingford,1
17385207,Darryl & Tiffany,2014-06-29,N/A,t,Wallingford,3
29995399,Daphne,2015-03-25,N/A,f,Mount Baker,1
18022189,Ernesto,2014-07-12,100%,t,,1
107801355,Stephanie,2016-12-19,100%,t,Rainier Beach,1
7499615,Gretchen,2013-07-15,100%,t,Westlake,1
4124418,Ashish,2012-11-11,75%,f,Entertainment District,129
5460535,Ben,2013-03-14,75%,t,Ballard,1
9974499,Jenny,2013-11-12,N/A,f,North Admiral,1
108576473,Melissa,2016-12-26,67%,f,Ballard,1
88405521,Constance,2016-08-07,100%,t,Ravenna,2
2172953,Dominique,2012-04-18,N/A,f,Rainier Beach,1
108719407,Anne & Carol,2016-12-27,N/A,t,Fremont,1
108792960,Matthew,2016-12-28,N/A,f,Mount Baker,1
106331876,Peter,2016-12-05,N/A,f,,1
52272417,Emma,2015-12-26,100%,f,First Hill,10
21062352,Richard,2014-09-07,100%,t,Capitol Hill,1
109269285,Stephanie,2016-12-31,100%,t,Queen Anne,1
38315456,Ann & Jim,2015-07-13,100%,t,First Hill,4
25207661,Thao,2014-12-26,100%,t,Dunlap,5
37076692,Sonja,2015-06-29,100%,t,Mathews Beach,1
109483997,Tolle,2017-01-02,100%,f,University District,3
2600540,Jake,2012-06-10,N/A,f,University District,1
1632640,Karin,2012-01-21,N/A,t,Belltown,1
109767709,Gid + Ash,2017-01-04,100%,t,Victory Heights,1
7760617,Nick,2013-07-27,N/A,f,Downtown Brooklyn,2
80333752,Ashley & Mike,2016-06-27,100%,t,Belltown,3
7008342,Heywood & Julia,2013-06-19,89%,f,,1
12484049,Christy,2014-02-22,100%,f,Queen Anne,1
41285599,Naomi,2015-08-12,100%,t,International District,2
4869864,Roxy,2013-01-27,N/A,f,Seaview,1
58083268,Emma,2016-02-09,N/A,f,Ballard,1
49899000,Clare,2015-11-25,100%,t,Minor,0
110350654,Julie & Dan,2017-01-07,100%,t,Wallingford,2
79716035,Kanika,2016-06-24,N/A,f,Ballard,1
91214395,Randi,2016-08-22,100%,f,Anaheim,43
22084837,Kristi,2014-10-03,100%,t,,1
98574956,Keith,2016-10-07,N/A,f,Minor,1
110895565,Ray,2017-01-10,100%,t,Fremont,1
58784101,Judy,2016-02-14,N/A,t,North Beach/Blue Ridge,1
36390224,Stacee And Casey,2015-06-21,100%,t,Eastlake,1
39466399,Joshua,2015-07-24,100%,t,The Junction,1
98462282,Roger,2016-10-06,70%,f,Capitol Hill,2
108482930,Michael,2016-12-25,N/A,f,First Hill,1
111430207,Diana,2017-01-14,100%,t,Columbia City,2
41556683,Cara,2015-08-15,100%,f,,2
2674040,Rachel,2012-06-18,100%,f,Greenwood,0
11297697,Scot,2014-01-14,100%,t,Minor,2
111772553,Hellen,2017-01-16,100%,f,Ravenna,3
53946726,Ellen,2016-01-09,N/A,f,Capitol Hill,1
111860199,Wendy,2017-01-17,100%,t,Green Lake,1
42537846,Roy,2015-08-25,92%,f,Capitol Hill,1
98304982,Shiyi,2016-10-05,10%,f,,2
5354792,Alyssa,2013-03-06,N/A,t,,1
8018929,Philip,2013-08-08,100%,t,Capitol Hill,3
112333306,Darci,2017-01-19,N/A,t,,2
49728425,Hobie,2015-11-23,N/A,t,Industrial District,1
13075758,Isaac,2014-03-12,N/A,f,Fauntleroy,2
112624618,Jing,2017-01-22,96%,t,First Hill,4
103259560,Angela,2016-11-10,N/A,f,Harrison/Denny-Blaine,2
113093162,Martin,2017-01-24,100%,t,Minor,1
113112069,Natalia,2017-01-24,100%,t,Capitol Hill,1
20291733,Julie,2014-08-19,100%,t,Wallingford,2
2297963,Lee,2012-05-05,100%,t,Queen Anne,1
14239076,Roger,2014-04-13,N/A,f,Stevens,2
113312719,Don,2017-01-25,N/A,f,Fauntleroy,1
40706640,Cathy,2015-08-06,100%,t,Queen Anne,1
21428506,Dennis,2014-09-17,100%,f,Greenwood,1
52724121,Clara,2015-12-30,N/A,t,Queen Anne,1
25855677,Megan,2015-01-09,N/A,f,Lower Queen Anne,1
88059422,Megan,2016-08-05,100%,f,,1
21048154,Caroline & Alex,2014-09-07,N/A,t,Roosevelt,1
55342565,Chris,2016-01-19,N/A,f,Mount Baker,1
943212,Grace And Benson,2011-08-08,N/A,f,Leschi,1
12272786,Liz,2014-02-16,100%,f,Wallingford,0
58273695,Blythe,2016-02-11,100%,t,Mathews Beach,1
106833481,Alison,2016-12-10,100%,t,Magnolia,2
1845638,Julia,2012-03-02,N/A,f,Mathews Beach,1
7176691,Chris & Linda,2013-06-29,N/A,f,Ballard,1
115580577,Colleen,2017-02-08,100%,t,Leschi,1
115592523,Leland,2017-02-09,100%,t,Columbia City,2
9181734,Pamela,2013-10-02,N/A,f,Phinney Ridge,5
112448661,Vacasa Seattle,2017-01-20,56%,f,Ballard,12
8355603,Yulana,2013-08-24,N/A,t,Queen Anne,1
115241260,Matt,2017-02-06,100%,t,Greenwood,1
115809458,Tracey,2017-02-10,100%,t,Roxhill,1
115838490,Wendy,2017-02-10,100%,f,South Beacon Hill,1
115961154,Kathy,2017-02-11,100%,t,Alki,1
111066204,Erlinda,2017-01-12,100%,f,,7
4135052,Jess,2012-11-13,N/A,t,University District,1
21592318,J.J.,2014-09-21,100%,t,Stevens,2
116326523,Linda(Welling Liao),2017-02-14,100%,f,South Beacon Hill,0
7450380,Teri,2013-07-12,N/A,f,Wallingford,1
42312953,Nick,2015-08-23,N/A,f,Ballard,1
17257250,Casey,2014-06-25,N/A,f,,1
117042555,Judy,2017-02-18,N/A,f,High Point,1
117061863,Ryan,2017-02-19,N/A,f,North Beach/Blue Ridge,1
66517414,Lynn,2016-04-09,100%,t,Belltown,3
2781334,Greg,2012-06-29,N/A,t,Meadowbrook,1
24517344,Pamela,2014-12-05,100%,t,Queen Anne,2
6137030,Stephen,2013-04-28,100%,t,Phinney Ridge,7
42647708,Chan,2015-08-27,100%,t,Lower Queen Anne,1
19798426,Shay,2014-08-10,N/A,f,,1
117186455,Akosua,2017-02-19,100%,f,Magnolia,1
99649139,Siren,2016-10-14,100%,f,North Beacon Hill,1
34081825,Benjamin,2015-05-24,N/A,f,Phinney Ridge,1
118444562,Derryl & Sharon,2017-02-28,100%,t,North Beacon Hill,1
48713885,Patrick,2015-11-10,100%,t,Wallingford,1
118549843,Kristine,2017-02-28,N/A,f,Ballard,2
1979300,Justin&Vicky,2012-03-21,100%,t,Belltown,1
3962006,Colleen,2012-10-24,N/A,f,Wallingford,1
118738966,Trung,2017-03-01,100%,f,Maple Leaf,2
5341515,Taylor,2013-03-06,N/A,f,Haller Lake,1
113731151,Mike And Lori,2017-01-28,100%,t,Genesee,1
31553,Mike & Cassandra,2009-08-13,N/A,f,High Point,0
13068968,Sara & Barry,2014-03-12,N/A,t,Ballard,2
117593676,Lori,2017-02-22,N/A,f,Bryant,1
12776061,Ram,2014-03-03,N/A,f,Wallingford,1
16754716,Lisha,2014-06-13,100%,t,,2
10087675,Alice,2013-11-17,100%,t,Ravenna,1
37265715,Catherine & Daniel,2015-07-01,100%,t,Lower Queen Anne,1
21423992,Mary And David,2014-09-16,N/A,f,Green Lake,1
55576111,Brock,2016-01-21,N/A,f,,1
6703128,Audrey,2013-06-02,N/A,f,,1
12178570,Mike,2014-02-12,N/A,f,Ballard,1
72574170,Michael,2016-05-17,100%,t,Capitol Hill,2
67113416,Riley,2016-04-13,N/A,f,Leschi,1
9315585,Rebecca,2013-10-08,N/A,f,South Delridge,1
8785138,Ayla,2013-09-12,N/A,f,Stevens,1
49754857,Jackson,2015-11-23,100%,t,North Delridge,6
1689714,Georgina,2012-02-02,100%,t,Stevens,1
9349809,Kathy,2013-10-10,100%,f,Queen Anne,1
41199453,Morgan,2015-08-11,N/A,f,Lower Queen Anne,1
57269519,Ann,2016-02-03,100%,t,,2
23709757,Tamara,2014-11-13,N/A,f,Pioneer Square,3
121279612,Kirsten And Alex,2017-03-18,100%,f,,1
105081920,Linda,2016-11-25,100%,t,Laurelhurst,1
119259363,Bob & Ting,2017-03-05,100%,t,Minor,1
802398,Bill And Michael,2011-07-10,100%,t,Capitol Hill,3
39834464,Vera,2015-07-28,100%,f,Capitol Hill,36
121661312,Christa,2017-03-20,60%,t,Victory Heights,1
14553701,Hoda,2014-04-21,100%,f,Magnolia,1
3820481,Susan,2012-10-10,N/A,f,Bryant,1
121871913,Steven,2017-03-21,N/A,f,Eastlake,1
11472997,James,2014-01-20,N/A,f,Fremont,1
20771394,Dayri,2014-08-31,N/A,f,,1
28981754,Dot,2015-03-08,N/A,f,,1
1420604,Adam,2011-11-18,N/A,t,Minor,3
75669896,Chris,2016-06-04,N/A,f,First Hill,1
47859391,Anna,2015-10-31,N/A,f,Capitol Hill,3
139944,Joe,2010-06-07,N/A,t,Atlantic,1
106340647,Nate,2016-12-06,N/A,t,Lower Queen Anne,2
122699901,Laura,2017-03-26,N/A,t,Fremont,1
120264713,Ryan And Molly,2017-03-11,N/A,f,,1
76250871,Renessa,2016-06-06,100%,f,Broadview,1
44096989,Virginia,2015-09-13,100%,t,Ballard,1
6372203,Darcy,2013-05-13,99%,f,Pioneer Square,8
64357947,Shari,2016-03-24,100%,f,Wallingford,1
55467004,Rebecca,2016-01-20,N/A,f,University District,1
1504972,Vic,2011-12-14,100%,t,Greenwood,1
7244540,Christina,2013-07-02,N/A,f,Minor,1
123963768,Angie,2017-04-02,N/A,f,Broadview,1
4037804,Yen,2012-11-02,N/A,t,Licton Springs,2
113116685,Alexander,2017-01-24,N/A,f,Madrona,1
69792359,Sandra/David,2016-05-01,100%,t,Greenwood,1
41781747,Bobby,2015-08-18,100%,f,,1
110075313,Emily,2017-01-05,N/A,f,,1
13103462,Michelle,2014-03-13,100%,t,,3
8556565,Patrick,2013-08-31,100%,f,Ballard,2
18055280,Claire,2014-07-13,100%,t,Capitol Hill,2
2539388,Mark,2012-06-03,100%,t,Ballard,2
10491318,Vedad,2013-12-07,N/A,t,Maple Leaf,2
124853735,Joy,2017-04-08,82%,f,Capitol Hill,2
2013576,Lee,2012-03-26,100%,t,Georgetown,3
124893007,Kathryn/Eric,2017-04-08,N/A,t,Minor,1
1729690,Liz,2012-02-10,100%,f,Licton Springs,3
125033458,Misty,2017-04-09,100%,f,Minor,1
54660,Dennis,2009-11-16,100%,t,North Beach/Blue Ridge,16
54798832,Lisa,2016-01-15,N/A,f,Leschi,1
20984925,Lissa,2014-09-05,N/A,f,Fremont,1
16151000,Jenny,2014-05-29,100%,f,Madison Park,1
46561545,Shawn And Ted,2015-10-14,100%,t,South Park,1
2715434,Megan,2012-06-22,100%,t,Columbia City,1
5816717,Jacob,2013-04-07,N/A,f,Capitol Hill,1
125738371,Mark,2017-04-13,N/A,t,Leschi,1
26815448,Dina,2015-01-27,100%,t,Mathews Beach,2
15648305,Mike,2014-05-17,N/A,f,Mount Baker,1
61141984,Raj,2016-03-01,100%,f,Lower Queen Anne,1
30845951,Lisa,2015-04-08,100%,t,,2
126122079,Nicole,2017-04-16,N/A,f,Queen Anne,1
121571732,Jesse,2017-03-19,50%,f,North Beacon Hill,10
20539421,Corrie,2014-08-25,100%,t,Mathews Beach,1
15948872,Chris,2014-05-25,N/A,t,Minor,1
24500668,Frank,2014-12-04,N/A,f,Atlantic,1
114353388,Stay Alfred,2017-02-01,56%,f,,1008
126678159,Dana,2017-04-19,N/A,f,Queen Anne,1
35414811,Malika,2015-06-09,N/A,f,University District,1
7468,Breck,2009-02-05,N/A,f,Fremont,1
13833,Jeff,2009-04-17,67%,f,Laurelhurst,1
107834755,Silvana,2016-12-19,83%,t,Mathews Beach,1
20045693,Lisa,2014-08-15,100%,t,Wallingford,1
27486198,Bill,2015-02-09,N/A,f,Wallingford,1
5101107,Grant,2013-02-15,100%,t,,2
27508562,Colin,2015-02-10,N/A,f,Licton Springs,1
8117628,Joshua,2013-08-12,100%,t,Madison Park,1
1702858,Gerry,2012-02-05,N/A,t,Ravenna,1
127248186,Sarah,2017-04-23,100%,t,Wallingford,1
62204539,Rachel,2016-03-09,N/A,f,Belltown,1
127286309,Brian,2017-04-24,100%,t,Green Lake,1
28304566,Shannon,2015-02-24,N/A,f,Greenwood,1
8822218,Miriam,2013-09-13,N/A,f,Queen Anne,1
13379818,Stephanie,2014-03-21,N/A,t,Queen Anne,1
127598952,Kristy And Joe,2017-04-25,100%,t,Phinney Ridge,1
127736320,Debbie,2017-04-26,100%,t,Queen Anne,1
23165254,Luxsle/Com,2014-10-30,99%,f,Ballard,31
95218162,Tomo,2016-09-15,100%,t,Phinney Ridge,1
127862623,Paul,2017-04-27,N/A,f,Maple Leaf,1
23975781,Heather Ann,2014-11-20,100%,f,North Beacon Hill,1
128049305,Noel,2017-04-28,100%,t,North Admiral,1
53978309,Beth,2016-01-09,100%,t,North Delridge,3
81881929,Mary,2016-07-05,100%,t,Fremont,2
128175441,Lizabeth,2017-04-30,N/A,f,Northwest Seattle,0
12586543,Mary,2014-02-25,N/A,f,Wallingford,1
76581967,Karleen,2016-06-08,100%,t,Phinney Ridge,1
8620281,Diana,2013-09-04,N/A,t,Eastlake,1
108053175,Andy,2016-12-21,100%,t,Queen Anne,2
5308727,John,2013-03-03,100%,t,Queen Anne,2
7168367,Jennifer,2013-06-28,N/A,t,,1
128414176,Joe,2017-05-01,100%,f,Crown Hill,1
117993648,Lisa,2017-02-24,100%,f,Magnolia,1
6203956,Angela,2013-05-02,N/A,f,Laurelhurst,1
41118081,Dale,2015-08-11,100%,t,Wedgewood,2
16958396,Lily,2014-06-18,N/A,f,Columbia City,4
54348330,Anne,2016-01-12,N/A,t,Pike Place Market,1
28420265,Sherry,2015-02-26,100%,t,Minor,13
18296584,Tom,2014-07-18,N/A,t,,1
10555118,John,2013-12-10,100%,f,Capitol Hill,2
12938320,Karin,2014-03-08,N/A,f,Stevens,1
90531582,Richard,2016-08-17,N/A,t,,1
19933143,Auston,2014-08-13,N/A,f,Columbia City,1
29540236,Marisa,2015-03-17,100%,t,University District,1
17162606,Corey And Felie,2014-06-23,100%,t,North Beacon Hill,1
105567017,Tawnyel,2016-11-29,N/A,f,Maple Leaf,1
10997195,Katy,2014-01-03,N/A,f,,2
95016161,Douglas,2016-09-13,100%,f,Magnolia,1
3557909,Matthew,2012-09-13,100%,t,Ballard,1
39075448,Miz,2015-07-20,N/A,t,Queen Anne,2
20177429,Joel And Amanda,2014-08-17,100%,f,Columbia City,1
5459252,Jane,2013-03-14,N/A,f,Queen Anne,1
4820947,Ewan And Leya,2013-01-23,N/A,t,Roosevelt,1
7916599,Brooke,2013-08-03,67%,f,Capitol Hill,1
14062900,Shawn,2014-04-08,N/A,t,Minor,1
130068736,George & Tedy,2017-05-12,100%,f,North Admiral,3
15206632,Oniel,2014-05-07,N/A,f,Ravenna,1
60945852,Justin,2016-02-29,N/A,f,,1
8246601,Mallory,2013-08-19,N/A,f,Ravenna,1
8596840,Tyler,2013-09-02,N/A,f,Madrona,1
23041519,Keegan,2014-10-27,N/A,f,Fremont,1
18930841,Claudia,2014-07-26,N/A,t,Ballard,1
130475073,Mary Ellen,2017-05-15,100%,f,Green Lake,1
130677755,Tophe,2017-05-16,100%,t,Windermere,1
44147516,Greg,2015-09-14,N/A,f,Broadview,1
130936311,Roman,2017-05-18,100%,t,Wallingford,1
130945609,Kelly,2017-05-18,N/A,f,North Admiral,1
89728543,Madison,2016-08-13,N/A,f,First Hill,1
130967142,Cheri,2017-05-18,100%,t,Laurelhurst,1
43904891,Jim & Cara,2015-09-10,N/A,t,Roosevelt,1
77191391,Teri,2016-06-12,N/A,f,Fremont,2
39755506,Jamal,2015-07-27,N/A,f,Alki,1
58181577,Trish,2016-02-10,N/A,t,Magnolia,1
33152477,Nadia,2015-05-11,N/A,t,Phinney Ridge,1
347674,Steve,2011-01-14,100%,f,Fremont,1
91859285,Vickie,2016-08-25,N/A,f,,1
2166094,Nicole,2012-04-18,100%,t,,1
32138006,Yuehua,2015-04-28,100%,f,Bryant,1
131674050,Scott,2017-05-23,N/A,t,Belltown,1
3750633,Alex,2012-10-03,N/A,f,The Castro,2
31788701,Tanya,2015-04-23,N/A,f,Atlantic,1
